 {'change': -963906, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938324879, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 167.0782}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022104', 'isDerivative': False, 'name': 'SCHARF CHARLES W', 'share': 43645, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 2264, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002922', 'isDerivative': False, 'name': 'Holthaus Michelle Johnston', 'share': 249309, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -32886, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000088', 'isDerivative': False, 'name': 'Adams Katherine L.', 'share': 423514, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'S', 'transactionDate': '2023-10-03', 'transactionPrice': 172.23}
 {'change': 2633, 'currency': 'USD', 'filingDate': '2023-09-07', 'id': '0001972928-23-000008', 'isDerivative': False, 'name': 'Zhu Xiaotong', 'share': 60605, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-09-05', 'transactionPrice': 0}
 {'change': -73062, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938251817, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 168.0312}
 {'change': -12512, 'currency': 'USD', 'filingDate': '2024-01-04', 'id': '0001209191-24-000683', 'isDerivative': False, 'name': 'Pichai Sundar', 'share': 2426479, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-03', 'transactionPrice': 140.2561}
